	id	anger	anticipation	disgust	fear	joy	love	optimism	pessimism	sadness	surprise	trust	cleaned_tweet
1709	2018-Ar-01224	1	0	0	0	0	0	0	0	1	0	0	والله شي محزن يارب ترحم من مات منهم وساعد وعاون من تعاني منهم يارب يارب 💔 #كابوس_حوادث_المعلمات
1710	2018-Ar-02682	1	0	0	0	0	1	0	0	1	0	0	النشوة الكفرية اللي تجيك وتروح تعتقد إنها ببلاش 😅 (ولكن من شرح بالكفر صدرا فعليهم #غضب من الله) #عقلانيون
1711	2018-Ar-00169	1	0	1	0	0	0	0	1	0	0	0	@KSA @LuayPrince هه هه بطلوا دراما جيبوا دليل يثبت برائتها اصلن الفديوا مدينها كيف تقول مذعوره وتقول بتوب على يدك حمير عندك امك احنا؟؟
1712	2018-Ar-03127	0	1	0	0	1	1	1	0	0	0	0	#قناعة حياتك من صنع أفكارك سعادة الإنسان أو شقاوته أو قلقه أو سكينته تنبع من نفسه وحدها ☕
1713	2018-Ar-04248	0	0	0	0	0	0	0	1	1	0	0	اليوفي مهزوم هزيمة ثقيلة و انا مكتئب
1714	2018-Ar-00100	0	0	0	0	1	1	0	0	0	0	0	#على #سبيل #الفرحة #اليوم #عيد #ميلادها\n#عساني #بكل #عيد #ميلاد #معاها 😪💔
1715	2018-Ar-00228	1	0	1	0	0	0	0	0	0	1	0	سعد الدين وش هالخبث 😮😮 !!
1716	2018-Ar-04105	0	0	0	1	0	1	0	0	1	0	0	يوم أحببتك تمنيت لو متُّ قبل أن نلتقي خشية أن نفترق\nوحين افترقنا أدركت بإمكان المرء أن يموت أكثر من مرة \nعندها ما أخاف الموت صار الحبّ خوفي
1717	2018-Ar-00411	0	0	0	0	1	0	1	0	0	1	0	@3bo9x1 قد ايش حماسي دا الفيلم😍❤❤.
1718	2018-Ar-02824	0	0	0	0	0	0	0	0	1	0	0	شعور اني مزعله شخص قريب من قلبي شعور كلب جدا يارب لا تخليني حسره بقلب احد 😪 💙
1719	2018-Ar-02327	1	0	1	0	0	0	0	1	1	1	0	@iDhv_ ودي اعرف وش اللي يضحك بالضبط ؟ 😭😭
1720	2018-Ar-03948	0	0	0	0	1	0	1	0	0	0	0	#بهجة_أمل \n١٢٥.تصفحت رسوماتي القديمة و شفت الفرررق و التطور واضح بينها وبين الجديدة *أنا سعييييدة جدا*😍😄💕نفس بالضبط لما الانسان يشتغل ع نفسه
1721	2018-Ar-01759	0	0	0	0	0	0	0	0	1	0	0	الله لا يجعلكم تجربون وجع القلب،قد ايش يهلكّ.
1722	2018-Ar-01215	1	0	1	0	0	0	0	0	0	0	0	ألف ألف ألف نرفزة ع الصبح
1723	2018-Ar-02802	1	0	1	0	0	0	0	0	0	0	0	لم أر ذاك الواعظ الفظ مبتسماً مثل تلك الإبتسامة الفارهة وهو يستلم شنطة مريبة من ذلك المسؤل القطري ، إعتدناه بيننا خشناً متجهماً!\n#أزمة_أخلاق
1724	2018-Ar-02419	1	0	1	0	0	0	0	0	0	0	0	ياشركة الكهرب بتشترون لنا اجهزه جديده ومكيفات جديده اذا خربت اجهزتنا من كثر مايطفى ويشتغل الكهرب .. بساعتين يشتغل ويطفى ٦ مرات 😡
1725	2018-Ar-02008	1	0	0	1	0	0	0	0	1	0	0	١٣- مر سنتين وللحين يجيني نوبات هلع من بعد ما احترق البيت وأنا داخله
1726	2018-Ar-01606	0	0	0	0	0	1	0	0	1	0	0	إشتقت لأيام مدرسة #زعبيل وأيام المراهقة😗💃تخرجت 2008 يعني من 9 سنوات😳😟 كنه امس.كان همنا الدرجات بس كبرنا و كبرت همومنا معانا . انا #دراما 😅
1727	2018-Ar-00567	0	0	0	0	1	1	1	0	0	0	0	اتمنى من الهلاليين ان يفرحو ببطولتهم دون الاساءه للاخرين معا لنعيد الدروس الهلاليه في طريقة الافراح الملكية المميزه 💙 💙
1728	2018-Ar-01351	1	0	1	0	0	0	0	0	0	0	0	"@efatxo @piunee ما عندي وقت ""لهم"" 😉 و مو شاغلة بالي بشيء و لا يهمني بس أحب أستفزكم بالحقيييييقة. بس انسي كلامي معك سار تافه باي 😘"
1729	2018-Ar-00893	1	0	1	0	0	0	0	0	0	0	0	@abdulrahmansaee واضح ان الكل حانق على اللجنة والاختيارات من اول ما طلعت كانت واضحة 🙂 لكن وش تقول
1730	2018-Ar-03518	1	0	0	0	0	0	1	0	0	0	1	#بنقول وقولنا وحانقول وقت الهمبكه خلاص خلص ومافيش ضغط باسلوب 2011 تاني خلاص كل واحد حاياخد قراره ويتحمل مسئولياته من غير خوف طالما صح
1731	2018-Ar-02031	0	0	0	0	1	1	1	0	0	0	0	#هدير_وبيبو_وفولورز_HBD كل سنه وانتي طيبه يادودو وبعوده الايام تفرحي وتتهني وب عيدك نغني ونضربلك سلام 😂 😂
1732	2018-Ar-00928	1	0	0	0	0	0	0	0	1	0	0	#رفض_علاج_هدا_العنزي ياربي لين متى اهمال الصحه
1733	2018-Ar-02126	1	0	1	0	0	0	0	0	1	0	0	بس احنا ولاد ناس لما بنزعل مش بنجرح في حد بنسكت ونحتسب
1734	2018-Ar-01258	0	1	0	0	0	0	0	0	1	0	0	#احتاج_ها_الوقت\nكريب لوتس ونوتلا☹️❤️
1735	2018-Ar-02397	1	0	1	0	0	0	0	0	1	0	0	وش هالكآبة بالاتراك الله ياخذهم كل نهايتهم حزن وبكبكا
1736	2018-Ar-03357	1	0	0	1	0	0	0	1	1	0	0	روحت من الشغل ومزلت واعى لعند توا \n#قلق بكل الاشياء الى بداخلى تتصارع وصوتها عالى ومش قادر نرقد \nشكلى حنولع السيارة ونبرم
1737	2018-Ar-00116	0	0	0	0	1	0	1	0	0	0	0	مفيش دقيقة بتعدي من غير ضحك هموت 😂 😂
1738	2018-Ar-02133	0	0	0	0	1	1	1	0	0	0	0	صباح الفٌل، بعد حديثك عن أزهار الفٌل، مررتٌ على مشتل و سألته عنها، بعد رؤيتها زاد حنيني لك و روحي تغير حالها و صار الصمت يغلب علي.
1739	2018-Ar-03356	0	0	1	0	0	0	0	1	1	0	0	الواحد محتاج يبعد عن الناس اللي بيشوفهم شويه \n#عزله
1740	2018-Ar-00214	0	0	0	0	0	0	0	0	1	0	0	عن التنهيدة اللي بعد وجع مثلا 💔
1741	2018-Ar-03287	1	0	0	0	0	0	0	1	1	0	0	الغريبه تحس ان الإرهابي شغال طول الاسبوع وبيقضي الويك اند تفجيرات 😀
1742	2018-Ar-02438	1	0	1	0	0	0	0	0	0	0	0	@omomar10095411 طيب وإللي بيصدقوه يبقوا إيه حاجه تغيظ فعلا
1743	2018-Ar-02492	1	0	0	0	0	0	0	1	0	0	0	#إهمال_المدارس_الثانويه_في_تأخير_الملفات يعني مدري وش بيستفيدون اذا اخروها !! ترى ورانا تسجيل جامعه مو فاضين احنا
1744	2018-Ar-01477	0	0	0	0	0	0	0	0	1	0	0	محتاج اكلم واحدة تحنن عليا حزني فالموبيل 😂
1745	2018-Ar-00717	1	0	0	0	0	0	0	0	1	0	0	عفوا فيروز الغضب الساطع بجياد الرهبة لم يأت بعد مازلنا نفتقد الفرسان في زمن الخيبة والخذلان #اضراب_الكرامة
1746	2018-Ar-01322	1	0	0	1	0	0	0	1	1	0	0	مش قادر استحمل اكتر من قده 😤😤
1747	2018-Ar-01604	0	0	0	0	0	0	1	0	1	0	0	بكرة بيخلص هالكابوس والله
1748	2018-Ar-02557	0	0	0	0	0	0	0	0	1	0	0	أعتقد أنني أحتاج لمكان هادئ وبعيد جدا عن ضجيج الحياة حيث أن صراخي لا يسمع أبدا
1749	2018-Ar-02838	0	0	0	0	1	1	1	0	0	0	0	#متجر_قهوه_مجيد\nماشاء الله \nالله يزيدك ويبارك لك في رزقك\nتستاهل كل خير...\n\nمدري ليش كل م اشوفك تتوسع بتجارتك آحس بسعاده كبيره 😀
1750	2018-Ar-01065	0	0	0	0	1	1	1	0	0	0	0	احس بسعادة موب طبيعيه لما قلت لناسس الحلوه اللطيفه اللي بحياتي شعوري تجاههم❤️❤️❤️.
1751	2018-Ar-03992	1	0	1	0	0	0	0	0	0	0	0	ياخي اللي بيحكوا بسرعة بصدعوني 🤕واللي بيحكي بطيء بجنني 😤 ! لو بنفع اطخهم ما بقصر !
1752	2018-Ar-03004	0	0	0	0	0	0	0	1	1	0	0	مش كل الضحك انبساط ممكن يبقي ضحك من كتر الوجع .
1753	2018-Ar-00694	0	0	0	0	1	1	1	0	0	0	0	#رمضان_كريم يارب شهر الخير اقبل بالافراح لا تحرم اللي يرتجي منك غفران انزل علينا رحمة منك نرتاح نرفع يدينا نرتجي منك رضوان #لخبطة
1754	2018-Ar-02664	0	0	1	0	1	0	0	0	0	0	0	ده عيد تحرير سيناء في بهجة عن العيد ده والله 😂 🙂
1755	2018-Ar-02850	0	0	0	0	0	0	0	0	1	0	0	"#أتفنن في إخفاء ؛ #حزني وتمثيل السعادة لأقتل نفسي صمتا """
1756	2018-Ar-03485	0	0	0	1	0	0	0	0	0	0	1	انا واثق في مستوى وقوة اليوفي لكن خايف من الحظ اللي دايم يخذلنا ف النهائيات خسارة ٦ نهائيات من اصل ٨ شي مرعب
1757	2018-Ar-03852	0	1	0	0	1	1	1	0	0	0	0	أمنية قلبي الوحيدة أن لا يريني الله بك حزن ولا يريني بك بعد فلا سعاده تأتي بدونك
1758	2018-Ar-03481	1	0	0	1	0	0	0	0	1	0	0	اي حلو وانت مرعب العالم حاط السكين على يمينك 😨 😨 الله يكفينا شرك اللي ما يرسل شيء حلو دغدغه بها 😆 😆
1759	2018-Ar-01172	1	0	1	0	0	0	0	0	0	0	0	الخنزير كلب المخابرات اللى خايف لاسياده يغضبوا عليه انا مش عارف انت شايف نفسك ازاى ولا لما بتقعد مع نفسك
1760	2018-Ar-00260	0	0	0	0	0	0	0	0	1	0	0	ياويلي حلقة حب اعمى نزلت دموعي اللي حابستها من سنه صيحتني صياح مب طبيعي 💔
1761	2018-Ar-03442	0	0	0	0	1	1	1	0	0	0	0	- عيد سعيد ياا اجمل اعيادي ☺❤
1762	2018-Ar-04364	0	0	0	0	0	0	0	1	1	0	0	حروف كلماتك تجرحني وانت ما تحس 💔 #قسوة #ضيقة #حزن #دمعة
1763	2018-Ar-00233	1	0	1	0	0	0	0	0	0	0	0	احس تسوي فيني مقلب والله ما اصدق انها ضجرت عشان ذا الشي البايخ التافه💔🙂
1764	2018-Ar-01974	0	0	0	0	1	1	1	0	0	0	0	هو اللى بيغيرلى مودى دايما 🙈 بيدينى جرعة تفاؤل وانشكاح للحياة 😊 💙 انا مش عارفه من غيره كنت هعيش ازاى 👀 💔 تويتة في عشق #البطيخ 😍 🍉
1765	2018-Ar-03762	1	0	1	0	0	0	0	1	0	0	0	41 مباراة بدون #هزيمة والواحد مش عارف يستحمل من حرقة الدم بسبب خسارة ماتش q امال الناس اللي بتخسر بال5 ماتشات ورا بعض دول عايشين ازاي
1766	2018-Ar-03165	1	0	1	0	0	0	0	0	0	0	0	رايحة رد سي عشان اشتري لابكوت وآخر شي يطلع المحل مقفل 😠 مقفل معزل المحل بكبره مو موجود 😠😠
1767	2018-Ar-02979	0	1	0	1	0	0	0	0	1	0	0	هذا سؤالي ابي اعرف وش صار عليهم واذا شوق تعالجت ولالا 💔
1768	2018-Ar-04270	0	0	0	1	0	0	0	0	1	0	0	حين أفكر بفراقنا المحتوم يبكي البكاء طويلا ويشهق بالحسرة بالحسرة #الله_يعز_الوطن_ويعز_حكامه
1769	2018-Ar-02832	1	0	1	0	0	0	0	0	1	0	0	@Bent_Marzouq @Estabraq02 لازم ايقافهم عند حدهم😠نواب أمه ماينشد فيهم الظهر
1770	2018-Ar-01949	1	0	1	0	0	0	0	1	1	0	0	عزيزي علي سالم البيض في هذه الليله المباركه من شهر رمضان اتمنى ان ينالك ولو قسط من معاناة شعب الجنوب والتي انت سببها الاول الله لاسامحك
1771	2018-Ar-02939	1	1	0	1	0	0	0	0	1	0	0	يوووه ي التوتر و اللعب في الاعصاب .. ما بغا يجي الهدف 😪💔
1772	2018-Ar-00563	1	0	0	0	0	0	0	0	1	0	0	كلمة آسف هادي الكلمة من صفات الطيبين ليش ما بتسامحوا ليش إهانة الشخص الي اعتذر منكم احترموا اعتذاره 💔
1773	2018-Ar-01851	0	0	0	0	1	1	1	0	0	0	0	سكون الطمأنينة سعادة 💜
1774	2018-Ar-01861	0	0	0	0	0	1	0	0	0	0	0	أحبك وصل وبعاد أحبك رضا وعناد (M)❤
1775	2018-Ar-02104	0	1	0	1	0	0	0	0	0	0	0	يي اليوم بجرب اسوق 😱 خايفه
1776	2018-Ar-03675	1	0	1	0	0	0	0	0	0	0	0	استشاطوا غضبا المتصهينين العرب من اجل تجريم حماس اكثر من الصهاينه انفسهم
1777	2018-Ar-00036	0	0	0	0	0	0	1	0	0	0	1	#اسامه_فقيه_بالمعزب السعادة ليست حلما ولا وهما بل هي تفاؤل وحسن ظن بالله وصبر بغير استعجال
1778	2018-Ar-03507	0	0	0	0	1	1	1	0	0	0	1	#السعاده مرتبطه ب #الايمان ايمانك بان الله خلقك وهو يرى الخير لك فلن تجد #سعاده بعيد عنه امن فقط وهو سوف يرعاك فما اجمل الحياه قرب الله
1779	2018-Ar-01639	0	0	0	0	0	1	1	0	0	0	0	#ساعه_استجابه يارب اجعلني راضي بنصيبي في كل شيء في حزني وسعادتي وامنحني طمأنينة تجعلني ارضى بأقدار كتبتها لي 💜 ✨
1780	2018-Ar-00084	0	0	0	0	1	0	1	0	0	0	0	قمت من النوم احس بسعادة مدري وش صاير بس كذا فجاه
1781	2018-Ar-03208	0	0	0	0	1	1	1	0	0	0	0	قلبي يحب اهل النفوس الخفيفه \nاللي بهم عن جاير الوقت تخفيف \nاللي ليا جيتهم وهموم قلبي كليفه \nخلوني اسج عن جميع المواليف
1782	2018-Ar-00566	0	0	0	0	1	1	1	0	0	0	1	#إعلان #500500 يستحق جايزة اجمل اعلان لعام 2017 #بهجه #تفاؤل #لحن #إخراج عمل متكامل ويشجعك فعلا علي المساهمه في الخير ده #برافوو 👏 👏
1783	2018-Ar-02504	1	0	0	0	0	0	0	1	1	0	0	لا تزيد تنكد عليهم مساكين اللي جاهم كفايه مأجزين قبل الابتدائيه الله يجيرنا
1784	2018-Ar-01305	0	0	0	0	0	0	0	1	1	0	0	- هو إنت على طول #مكتئب كده ليه 😃 = إنت حبيت قبل كده 🤚 💔 😔
1785	2018-Ar-03338	1	0	0	0	0	0	0	0	0	0	0	مضطرب إنفعاليا
1786	2018-Ar-02495	0	0	0	0	1	1	1	0	0	0	0	#هدوء #عمرو دياب #مزاج ❤️❤️❤️❤️❤️
1787	2018-Ar-02940	0	0	0	1	0	0	0	0	0	0	0	كثير طبعا طحاله دلدل لما سمع التفسير ده وقلبه وقع في لباسه من الرعب..يرجع بقى؟ لا ..كمل لحد دمشق ..وصل دمشق دخل من باب من ابوابها ..
1788	2018-Ar-02320	0	0	0	0	1	0	0	0	0	0	0	فرحان عايز اضحك 😂 😂
1789	2018-Ar-04323	0	0	0	0	1	1	1	0	0	0	0	#خفيف_لطيف انشاء الله دا اليوم يكون عليكم خفيف لطيف 🙏 🏽
1790	2018-Ar-03364	1	0	0	0	1	0	1	0	0	0	0	أرهب لحظه عندي وممكن تريحني حالة الوصول إلى إتفاق أحس كذا شعور الحريه 🌚
1791	2018-Ar-03535	1	0	0	0	0	0	0	0	0	0	0	#شتسوي_وقت_العصبية                      أظل ساكتة الين ما يجي احد ويسألني وش فيني و انفجر عليه 😤
1792	2018-Ar-01348	0	0	0	0	0	0	0	0	1	0	0	@HussainAlrayes والله يرحم الي تسببت بالحادث \nبنت شابه قطعت الاشاره الحمراء \nوصار الي صار \nحادث مروع \nيارب لطفك 🌹
1793	2018-Ar-00676	1	0	1	0	0	0	0	1	0	0	0	"@Juzaf_gobelz .\n\n"" انا كنت اسمعهم بالافلام المصرية يقولون :\n.\n ( وشك يقطع الخميره من البيت) \n.\nالحين عرفت معناها"" 😘"
1794	2018-Ar-02445	1	0	0	0	0	0	0	1	1	0	0	هاذا حظي من على الدنيا وعيت \nكلما اضوي شمعه بدربي انطفت \nمن جميع الناس ياربي وفيت \nليه بس الدمعة هي اللي معي وفت ؟!
1795	2018-Ar-02209	0	0	0	0	1	0	0	0	0	1	0	كما انني اتمنى لو ان تتاح لي الفرصة بالدبلجة لقنوات الرسوم المتحركة لذا لا افهم هل اعتبر ما قلته لي اهانة مثلا 🙃 😂
1796	2018-Ar-00913	1	0	1	0	0	0	0	0	0	0	0	البعض ما اعرف كيف يفكر !!\nتحصله كأنه حزين وهو صايم 😣\nياخي هذا #رمضان ما عزاء عشان تزّعل نفسك وتبوز🙁
1797	2018-Ar-01328	0	0	0	0	0	0	0	0	1	0	0	الوجع الحقيقي هو الذي يفضحك من صوتك من غصة الوجع بصدرك وتشتهي أن تبكي طويلا لعلك تنسى 💔
1798	2018-Ar-04289	0	1	0	0	0	1	0	0	0	0	1	طيب ولو يعني قالولي اتركك إنتي ليه تزعلي وتحزني -' أنا اخترتك وأنا أفكر فيك❤ ف ليه بهتم بحكيهم وابتعد '- 💭
1799	2018-Ar-04044	1	0	1	0	0	0	0	0	1	0	0	نشعر بامتعاض وخيبة أمل من تصرفات مراهقين سياسيين مثل حكام السعودية والامارات والبحرين وغيرهم من المقاطعين
1800	2018-Ar-01284	0	0	0	0	1	1	1	0	0	0	0	بجد المسلسل حلو اووي كل الحلقات هايلة وتموت من الضحك #سلطان-#بهجت 😍 😍 fahmy
1801	2018-Ar-01540	0	0	0	1	0	0	0	0	1	0	0	ينتابني خوف واحساس غريب عند مشاهدتي لصورهم القديمة اشعر بصوت ضحكاتهم يخرج الى المدى يرفرف يملاء المكان اشعر بالفزع اين ذهبو
1802	2018-Ar-01479	1	0	1	0	0	0	0	0	0	0	0	هه غانم الدوسري ياجماعه انسان مجنون انا اعرف عنه كل شي شخص غير سوى
1803	2018-Ar-02498	1	1	0	0	0	0	0	0	0	0	0	@FRS___21 مب طبيعية صارت تنرفزني المباريات😥
1804	2018-Ar-00862	1	0	1	0	0	0	0	0	0	0	0	هه حماس أكبر من أرعب اليهود أنتم مسلمين و لا ايش
1805	2018-Ar-03741	0	0	0	0	1	0	1	0	0	0	0	شاكس وعش روح الدعابة والمرح مازح واترك عنك التضجر والترح وابتسم فوجهك حين يشرق باسما تحلو الحياة ويملأ القلب الفرح
1806	2018-Ar-03333	1	0	0	0	0	0	0	0	1	0	0	@Almalsouna malfaresأتمنى تاخذ جولة في ممر إنهاء الخدمات لتسمع مدى تذمر المراجعين من ضياع الأوراق وغياب الموظفات.وكل يوم راجع بكره شيء محزن
1807	2018-Ar-00001	1	0	1	0	0	0	0	0	0	0	0	تخيلو معي افني حياتي كلها لرجل اكوي واغسل واطبخ وأحيانا تبني معه وفي النهاية بكل برود يهب حياته كلها لثانية قشعريرة مزعجة
1808	2018-Ar-00325	1	0	1	0	0	0	0	0	0	0	0	"محاكمة الخنزير الأسير صار إسما ""أكل هوا"" بإمتياز! عدمو وخلصونا! 😡😡"
1809	2018-Ar-03179	1	0	1	0	0	0	0	0	0	0	0	انا اكره قصة الايرانيه اللي أقاموا عليها حد القصاص لانها قتلت ريال اعتدى عليها صج صج حسيت بالظلم اللي وقع عليها
1810	2018-Ar-00952	0	0	0	1	0	0	0	0	0	0	0	السوري يحس بالفزع و الخوف منكم و من ضرباتكم الخ الخ الخ بتعرفوا ليش
1811	2018-Ar-01611	1	0	0	0	0	0	0	0	1	0	0	يعني عشان ابويا يخرج مورينا السواد ولسه مخرجش\nربنا يقتل الفرحه ف قلوب الظلمه وينتقم منهم يارب☝\nحسبي الله ونعم الوكيل
1812	2018-Ar-01145	1	0	0	0	0	0	0	0	0	0	0	@sufizaman2000 ارتباك الجبير ! ايش دخل الجبير في مجي الجيش التركي !
1813	2018-Ar-02103	1	0	0	0	0	0	0	1	0	0	0	يا اخي متى يخلص شهر ٧ العن خيره بطئ وكله بلاوي 😤
1814	2018-Ar-00831	1	0	0	0	0	0	0	1	1	0	0	#اليوفي صار سوق الجمعه لاندية اوروبا😡\nكل نجوم الفريق تحت مجهر الانتقالات
1815	2018-Ar-02217	0	0	0	0	1	1	1	0	0	0	0	أحب رفقتك الي تمليني فرح دايما يا عسى ربي بالفرح يديمك ربي يحفظك 😢 💜 ❤️ يسلموو ياغناتي ماانحرم منك يارب
1816	2018-Ar-03205	0	0	0	0	0	1	1	1	0	0	0	وكأن الرافعي يصف حالي 😆 عندما قال : فوالله إن الحب خير محاسني** ووالله إن الحب شر عيوبي - يشعر بالحماسة
1817	2018-Ar-02661	1	0	0	1	0	0	0	0	0	0	0	شفت بعينى حالة غليان حقيقي في الشارع غضب شعبي كبير ايوه ولكن الخوف يسكن داخل الناس
1818	2018-Ar-03306	0	1	0	0	0	0	1	0	0	0	0	⚽ 🏃 ⚽ #متحمس كتير #مدريدي لا تكلمني 💪 #يارب_نفووز 😎 ☺ #حماسة
1819	2018-Ar-01954	1	0	0	1	0	0	0	1	0	0	0	@mshinqiti دي سقطه اخلاقية  جديد ي دكتور ... وقطر بكل كوادرها من داخلها و خارجها اصبحت تخيف المرتجفين و ابذين هم علي الباطل
1820	2018-Ar-04267	0	0	0	0	1	1	1	0	0	0	0	ده انت الأمل في العيون.. و النشوة ساعة الجنون❤
1821	2018-Ar-02039	0	0	0	0	1	0	0	0	0	1	0	"هاي مش فكاهة مهو نقد سياسي 😂 انت هناك منزل اشي ضمن كاتيجوري الفكاهة "" عأساس "" 🙊 🙊"
1822	2018-Ar-01228	0	0	0	0	0	0	0	0	1	0	0	لم اعرفك ياحزنية ولكن وجهك وجمود دموعك في مقلتيك أثار شجني واغمضت عيني على صورتك وانا اردد ربي النسيان لماألمى بها 💔
1823	2018-Ar-02520	0	0	0	0	0	0	0	0	1	0	0	ميهمش اصل ساعت #الضيق\n\n#بتعرفك مين بايعك ومين شاريك😗😗
1824	2018-Ar-04186	1	0	1	0	0	0	0	1	0	0	0	@badralotiby1 شفت انكم مدلعين مو وجه دراسة حتى ؟ ما تعرف الفرق بين السخرية والوصف
1825	2018-Ar-00968	0	1	0	1	0	0	0	0	0	0	0	مرعوبه من امتحان بكره ده ، ديه أتقل ماده في الدرجات ادعولي والنبي 💔
1826	2018-Ar-00091	1	0	1	0	0	0	0	1	1	0	0	ايمتى باقي الناس حتستوعب انو 😊 no longer بعبر عن ابتسامة؛ إنما كمية نرفزة أكتر من 😡
1827	2018-Ar-00142	0	0	0	1	0	0	0	0	0	0	0	@sssoltan1 ولي تصدق احلم فيها اوقات من كثر مو مرعوبه منها😭
1828	2018-Ar-03744	1	0	1	0	0	0	0	1	0	0	0	#يستفزني عندما أشاهد لقاء لرجل أعمال سعودي (ملياردير) ويقول: ان بدأت من الصفر واعتمدت على نفسي ودي يقول لنا كم كذب وكم سرق وكم زور وكم
1829	2018-Ar-00090	0	0	0	0	1	1	0	0	0	0	0	وإنكتبلي أكون #معاكي وأبقي بيكي وأبقي #ليكي وأبقي ضحكه تفوت ف #حزنك تمحي كل دموع #عنيكي 🌹
1830	2018-Ar-02607	0	0	0	1	0	0	0	0	0	0	0	"كان المرتجف مثلهم في الريح وبالكاد خرج منه صوت ما جئت لأكمل ولاجئت لأنقض بل أنا النقصان والأنقاض والنقيض ""وديع سعادة """
1831	2018-Ar-01098	1	0	0	0	0	0	1	0	0	0	1	#الحياة مليئة بالحجارة👌فلا تتعثر بها✋😌بل إجمعها و فجخ بيها لي #يقلقك😒👊 باه يبرد #قلبك😍
1832	2018-Ar-03931	0	0	0	0	0	1	1	0	0	0	0	أنا معك #حزني يضيع أنا معك كلي #رضى ❤️
1833	2018-Ar-04303	1	0	1	0	0	0	0	0	0	0	0	@reda_reda61015 @Elhoriaelhoria يبقى كدا بتريحة انا عاوزة يموت من الغيظ عشان يتعلم الا يخدع احد
1834	2018-Ar-01961	0	0	0	0	0	0	0	1	1	0	0	إلىٰ متىٰ الألم يغلب على الفرح
1835	2018-Ar-03048	0	0	0	0	1	1	1	0	0	0	0	#بهجة_أمل ٤٧ صديقة أختي الصغيرة تجيب السعادة و الله هه كيوت 💕 💕 🙈
1836	2018-Ar-02493	0	0	0	1	0	0	0	0	0	0	0	بلشت أقلق
1837	2018-Ar-02350	0	0	0	1	0	0	0	0	0	0	0	@3alyoum التوسل والخوف اللي صابها ماشفته حتى بالافلام دامها ماهي على غلط ليه كل الهستيريا والرعب اللي اصابها ؟؟
1838	2018-Ar-01902	0	0	0	0	1	1	0	0	0	0	0	#احنا_ما_نتبع_البنت_يوم_زواجها احضر وافرح مافي اغلى من اختي صح لحظه فراق موجعه لمن تطلع اختك من البيت يوم زفافها اتمنى يكون اجمل زفاف ❤
1839	2018-Ar-02505	0	0	0	1	0	0	0	0	0	0	0	شفت فلم رعب بششكل أن شاء الله اقدر انام لأن صراحه أي شي يخوف اذا نمت اشوفه بمنامي بدون ضحك بليز 🌚 🔪
1840	2018-Ar-01672	1	0	1	0	0	0	0	0	1	0	0	في ٣-٤-٣ ماله مكان + مستواه نازل + كل لاعب ما يرضى بالإحتياط لذلك التذمر شيء متوقع
1841	2018-Ar-00745	1	1	1	0	0	0	0	0	0	0	0	أنت قلت شيء وبديت هالمصخره ، تحمل كل نقد لاذع يجيك، وأنا رأيت نقده بناء، لكن وش نرجوا من ناس مايهمها الا التفاهات ..
1842	2018-Ar-02247	1	0	0	1	0	0	0	0	1	0	0	لا لا لا ليس خوفا من الموت وإنما من شتم والسب واتهام الأعراض من هذا خوفنا والله
1843	2018-Ar-03529	1	0	1	0	0	0	0	0	0	0	0	@Ahmed_Medhat07 طب ما لو كنت دكر كده كنت وقفتلهم انما انت اللى هربت زى الجاموسة الجبانة
1844	2018-Ar-01033	0	0	0	0	1	0	1	0	0	0	0	كوني كما تكوني دائما عفوية مرحة شقية طائشه محبة للحياة متأنقة ذكية قوية لا شيء يهزمك كوني أقوى مما يظن الجميع وأقوى مما تظننين 👌 #فرحه 💖
1845	2018-Ar-01655	1	0	1	1	0	0	0	0	1	0	0	@3alyoum ياجماعه هذا مسوي عصابه لا تقل خطوره من داعش ! ايشششششش قااااعد يصير بالدنياااا
1846	2018-Ar-03191	0	0	0	0	0	1	1	1	0	0	0	انت حد كويس ياض 😃\nقالك الدنيا مش كده 😏\nEmad A. Adel
1847	2018-Ar-03406	1	1	0	0	0	1	1	0	1	0	0	٤-على عصبيتي الا اني حنونه اذا عصبت على احد وبكى قدامي احزن واضمه:(\nواحب الاطفال مرا بس مو الكل طبعا
1848	2018-Ar-00574	0	0	1	0	1	0	0	1	1	0	0	و انا راجعة لقيت الازالة موجودة و بتشيل كل القعدات و الكلام ده و الشارع فضى و حاسة ان الدنيا مش سيبالي اي خرم ابتهاج بجد
1849	2018-Ar-04152	0	0	0	0	0	0	0	0	1	0	0	@Dionycius @Abeer_alnasser خالص العزاء والمواساة\nرحمها الله ،، وجعلها آخر أحزانكم
1850	2018-Ar-00489	1	0	0	0	0	0	0	1	1	0	0	أذكرني بخير إذا قارنت يوما بيني وبينها وأرعبك الفرق بين حجمك لدي ولديها وأدركت ضخامة قسوة الزمان بفقدك لمثلي
1851	2018-Ar-01583	0	0	0	0	1	1	0	0	0	0	0	@sarasayed282 وانت ماشي في مصر عارف انها فرحانة بيك 💜
1852	2018-Ar-02277	0	0	0	1	0	0	0	0	0	0	0	يعني لسه مخلصين الاربعاء .. الشهادات الاحد 😟 دحنا حتى لسه صاحيين من يوم الاربع😂😂 #رعب_الشهادات
1853	2018-Ar-00512	0	1	0	1	0	0	0	1	1	0	0	خوفي يوم من الايام انا اصيرلك عديم احساس 💔
1854	2018-Ar-00760	0	0	0	0	0	0	0	0	1	0	0	حسرة في قلبي لا توصف للاسف
